ID,English
OPTIONS_CONTROLLERS_VITA_REMOTE_REARTOUCHPAD,"[b]Rear Touch Pad[/b]"
OPTIONS_CONTROLS,"Controls"
OPTIONS_CONTROLS_FOCUS_CURRENT_TURNTAKER,"Focus Current Turn Taker"
OPTIONS_CONTROLS_FOCUS_LOCAL_PLAYER,"Focus Local Player"
OPTIONS_CONTROLS_FOCUS_NEXT_ENTITY,"Focus Next Entity"
OPTIONS_CONTROLS_FOCUS_PALACE,"Focus Palace"
OPTIONS_CONTROLS_FOCUS_PREVIOUS_ENTITY,"Focus Previous Entity"
OPTIONS_CONTROLS_FOCUS_QUEST,"Focus Quest"
OPTIONS_CONTROLS_FOCUS_TURNTAKER_1,"Focus 1st Turn Taker"
OPTIONS_CONTROLS_FOCUS_TURNTAKER_2,"Focus 2nd Turn Taker"
OPTIONS_CONTROLS_FOCUS_TURNTAKER_3,"Focus 3rd Turn Taker"
OPTIONS_CONTROLS_FOCUS_TURNTAKER_4,"Focus 4th Turn Taker"
OPTIONS_CONTROLS_HARDWARE_CURSOR,"Hardware Cursor"
OPTIONS_CONTROLS_MOUSE_SENSITIVITY,"Mouse Sensitivity"
OPTIONS_CONTROLS_SCROLL_MAP_DOWN,"Scroll Map Down"
OPTIONS_CONTROLS_SCROLL_MAP_LEFT,"Scroll Map Left"
OPTIONS_CONTROLS_SCROLL_MAP_RIGHT,"Scroll Map Right"
OPTIONS_CONTROLS_SCROLL_MAP_UP,"Scroll Map Up"
OPTIONS_CONTROLS_SHOW_CONTROLLER,"Press any Controller button to view Controller settings."
OPTIONS_CONTROLS_SHOW_KEYBOARD_MOUSE,"Press any key to view Keyboard/Mouse control settings."
OPTIONS_CONTROLS_SHOW_SUMMARY,"Show Summary"
OPTIONS_CONTROLS_SHOWHIDE_HERO_SHELF,"Show/Hide Hero Shelf"
OPTIONS_CONTROLS_SHOWHIDE_INVENTORY,"Show/Hide Inventory"
OPTIONS_CONTROLS_SHOWHIDE_JOURNAL,"Show/Hide Journal"
OPTIONS_GAMEPLAY,"Gameplay"
OPTIONS_GAMEPLAY_FOCUS_CLOSEST_BANE,"Focus Closest Bane"
OPTIONS_GAMEPLAY_FOCUS_CLOSEST_KINGSGUARD,"Focus Closest King's Guard"
OPTIONS_GAMEPLAY_QUICK_AI_ENCOUNTERS,"Quick AI Encounters"
OPTIONS_GAMEPLAY_ROLL_DICE,"Roll Dice"
OPTIONS_GAMEPLAY_TUTORIALS,"Tutorials"
OPTIONS_VIDEO_AUDIO,"Video & Audio"
OPTIONS_VIDEO_AUDIO_HEADING,"Graphics & Audio Options"
OPTIONS_VIDEO_FULLSCREEN,"Full Screen"
OPTIONS_VIDEO_GRAPHICS_QUALITY,"Graphics Quality"
OPTIONS_VIDEO_RESOLUTION,"Screen Resolution"
OPTIONS_VIDEO_VSYNC,"VSync Mode"
PALACEPERILCARDTYPE_NAME,"Palace Peril"
PALACEPERILCARDTYPE_STATUSFEEDRECEIVEDMESSAGE,""
PAUSE_MENU_AV_OPTIONS,"Audio/Video"
PAUSE_MENU_CONTINUE,"Continue"
PAUSE_MENU_CONTROLS,"Controls"
PAUSE_MENU_GAME_GUIDE,"Game Guide"
PAUSE_MENU_QUIT,"Quit"
PERIL_INSTRUCTION_TEXT,"Burn cards or roll dice\nto match symbols"
PERIL_RETURN_TO_BOARD,"Return To Board"
PERIL_TITLE,"Peril"
PERIL_VS,"vs"
PRESTIGELEADER_ANNOUNCE,"""On advice from my loyal steward, <hero> of the <clan> Clan, may this dawn's declaration become rule."""
PRESTIGELEADER_DAWN,"Dawn of day {0}"
PRESTIGELEADER_DESC,"Await today's King's Declaration..."
PRESTIGELEADER_DESC_LEADER,"Choose a King's Declaration."
PRESTIGELEADER_NONE_ANNOUNCE,"""May this dawn's declaration become rule."""
PRESTIGELEADER_TITLE,"The King calls <hero> from the <clan> clan to his side."
PRESTIGELEADER_TITLE_LEADER,"<hero>, the king seeks your counsel as Prestige Leader."
PROLOGUE_ACT1_OUTRO_1,"Within Armello darkness stirs\n\nFor signs of Rot have now returned"
PROLOGUE_ACT1_OUTRO_2,"A hunted wolf forced to withdraw\n\nAs rats slink in to find out more"
PROLOGUE_ACT2_OUTRO_1,"Confusion reigns throughout the land\n\nHeroes flee to stop and plan"
PROLOGUE_ACT2_OUTRO_2,"But to the east under bright sun\n\nA Rabbit's quest has now begun\n"
PROLOGUE_ACT3_OUTRO_1,"The King forsakes his pure ways\n\nThe Rot grows stronger day by day "
PROLOGUE_ACT3_OUTRO_2,"Wise Rabbits plot to keep us free\n\nWhile Bears talk peace under Wyldtree"
PROLOGUE_ACT4_OUTRO_1,"From the Wolf to Bear, the clans declare,\n\nThe time has come to take the throne"
PROLOGUE_ACT4_OUTRO_2,"For Rot's creeping, it twists our King, \n\nHeroes, rise!  Save Armello!"
PROLOGUE_AMBER_LETTER,"[B20A0EFF]Lady Amber,[-] [000000FF]We greet you, Far Seeker, and wish you well on your travels. It's with a heavy heart that we bring dire news. The King has cast aside the council of the Rabbit Clan. We no longer have his ear, and the realm suffers for it. As a legend throughout Armello, we ask that you consolidate your prestige, and regain the King's trust. We can still calm this situation before it escalates.[-]"
PROLOGUE_AMBER_LETTER_SENDER,"Florian, Master of the Rabbit Clan"
PROLOGUE_MERCURIO_LETTER,"[B20A0EFF]Hail Mercurio,[-] [000000FF]Our ears within the Royal Palace hear of secret plans. Thane seems to think much of his abilities. He hunts for tools of the Rot. The King has laid a trap for him. A bounty will be placed on his head. A bounty, which we expect you to claim. Teach him the consequences of meddling with the Rot. Then find those tools for yourself. Nat Fennet, the Spymaster, awaits you within Southbank. Her skills will be of use to you. Good luck. Keep your blade sharp, and your tongue sharper. Remember, destroy this letter.[-]"
PROLOGUE_MERCURIO_LETTER_SENDER,"Festien"
PROLOGUE_SANA_LETTER,"[B20A0EFF]Sister Sana,[-] [000000FF]I will be brief. I am sure you sense the darkness spreading. Old magic stirs. The power of the Rot. The elders agree. It has returned. This corruption must be purged before it manifests. If the Banes are to rise again, all may be lost. [-]"
PROLOGUE_SANA_LETTER_SENDER,"Elarius, Brother Superior"
PROLOGUE_THANE_LETTER,"[B20A0EFF]Moon shine upon you, Thane.[-] [000000FF]The elders grow restless. A dark scent taints the air. We suspect dark forces at work. We suspect the Rot. A Wolf clan knight awaits you by the gates of Southbank. He has reported evidence of Rat Clan activity. Perhaps they are behind the taint. We have sent a guide to lead you to the settlement. Though a talkative fellow, he's a seasoned explorer, and will serve you well. May your blade strike true.[-]"
PROLOGUE_THANE_LETTER_SENDER,"Snowstrider Greymane, Den Mother."
PROLOGUEACT1CONFIG_DESCRIPTION,"In Thane's story, Learn the basics of movement and combat."
PROLOGUEACT1CONFIG_NAME,"A Wolf's Hunt"
PROLOGUEACT1CONFIG_REFILLCARDADVICE,"You lost your <card>! Here's another one."
PROLOGUEACT1CONFIG_REFILLRESOURCESADVICE,"Let's just give you a bit more <stat_type> so that you can play <card>."
PROLOGUEACT2CONFIG_DESCRIPTION,"In Mercurio's story, learn to play cards and navigate the perils of Armello."
PROLOGUEACT2CONFIG_NAME,"A Rat's Tale"
PROLOGUEACT2CONFIG_REFILLCARDADVICE,"You lost your <card>! Here's another one."
PROLOGUEACT2CONFIG_REFILLRESOURCESADVICE,"Let's just give you a bit more <stat_type> so that you can play <card>."
PROLOGUEACT3CONFIG_DESCRIPTION,"In Amber's story, learn to cast spells and manipulate the kingdom's politics."
PROLOGUEACT3CONFIG_NAME,"A Rabbit's Quest"
PROLOGUEACT3CONFIG_REFILLCARDADVICE,"You lost your <card>! Here's another one."
PROLOGUEACT3CONFIG_REFILLRESOURCESADVICE,"Let's just give you a bit more <stat_type> so that you can play <card>."
PROLOGUEACT4CONFIG_DESCRIPTION,"In Sana's story, learn to defend against the Rot, and discover the different paths that lead to victory."
PROLOGUEACT4CONFIG_NAME,"A Bear's Pilgrimage"
PROLOGUEACT4CONFIG_REFILLCARDADVICE,"You lost your <card>! Here's another one."
PROLOGUEACT4CONFIG_REFILLRESOURCESADVICE,"Let's just give you a bit more <stat_type> so that you can play <card>."
QUEST_BANDIT_1_1_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,"Disarm him -- show why you were chosen over him."
QUEST_BANDIT_1_1_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,"<hero_name> tried in vain to disarm the treacherous creature, but in the end, our hero was forced to slay him in open combat."
QUEST_BANDIT_1_1_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,"You try your best to disarm your old friend, but he hacks away at you mercilessly. Knowing he will kill you, you are forced to cut him down."
QUEST_BANDIT_1_1_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,"Yet <hero_name> would not deign to slay a friend. With a simple strike, the jealous creature was disarmed, and he fled those woods in shame."
QUEST_BANDIT_1_1_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,"With a deft swing, you knock the flat of your blade against his wrist, quickly disarming him. He flees in shame, leaving his satchel behind."
QUEST_BANDIT_1_1_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,"Kill him. You've no time for sympathy."
QUEST_BANDIT_1_1_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,"<hero_name> stepped forth, a cold wind piercing the trees. ""Then I will show you why I was chosen."" The fight was over in seconds."
QUEST_BANDIT_1_1_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,"While you were once friends, this creature is now twisted by mad jealously. You slay him in moments, and leave the glen feeling nothing."
QUEST_BANDIT_1_1_QUESTINFODATA_ENCOUNTERTEXT,"You meet your oldest friend in a glen deep in the forest. His sword is drawn, pointed threateningly. ""It should've been ME!"" He sneers."
QUEST_BANDIT_1_1_QUESTINFODATA_JOURNALENCOUNTERTEXT,"Our hero soon came upon their old friend. Sword drawn, he was ready to kill <hero_name> to prove he was more worthy to take the throne."
QUEST_BANDIT_1_1_QUESTINFODATA_JOURNALRUMOURTEXT,"Just as <hero_name> set off on their great journey, a threat arose from within. An old friend had challenged them in a fight to the death!"
QUEST_BANDIT_1_1_QUESTINFODATA_RUMOURTEXT,"Looks like an old friend a' yours thinks he's more worthy to take the throne. Best get your house in order before you start after the crown."
QUEST_BANDIT_1_1_QUESTINFODATA_TITLE,"A House Divided"
QUEST_BANDIT_1_2_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,"Storm the slaver camp single-handedly."
QUEST_BANDIT_1_2_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,"<hero_name> tried to free them all single-handedly. However, this proved to be folly, only serving to wound our hero and force them to flee."
QUEST_BANDIT_1_2_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,"Trying to prove you were strong enough to take the throne has cost you dearly. The slavers overpower you, and you are forced to flee."
QUEST_BANDIT_1_2_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,"<hero_name> stormed the camp, leaving no slaver standing. The slaves were freed, and thus did <hero_name> begin their quest for the throne."
QUEST_BANDIT_1_2_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,"You dash through the slaver camp, an impressive whirlwind of death and destruction. One of the slaves even offers to join you in your quest."
QUEST_BANDIT_1_2_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,"Attack with the clan behind you."
QUEST_BANDIT_1_2_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,"<hero_name> summoned forth their great bandit army, and together they stormed the camp, freeing the slaves and purging the mountain."
QUEST_BANDIT_1_2_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,"With your bandits by your side, you liberate the camp. There are many deaths on both sides, but you emerge a hero all the same."
QUEST_BANDIT_1_2_QUESTINFODATA_ENCOUNTERTEXT,"For years, your bandit clan battled the slavers of <quest_tile>. Now it was time to prove why you were worthy of Armello's throne."
QUEST_BANDIT_1_2_QUESTINFODATA_JOURNALENCOUNTERTEXT,"The camp stood, an imposing monolith deep in the mountains. Our hero could see countless slaves toiling at their masters' whips."
QUEST_BANDIT_1_2_QUESTINFODATA_JOURNALRUMOURTEXT,"The slavers of <quest_tile> had long been a thorn in <hero_name>'s side. Their demise would set our hero on the leader's path."
QUEST_BANDIT_1_2_QUESTINFODATA_RUMOURTEXT,"If you're gonna take the throne, you need to start acting like a leader. Maybe start by cleaning up that slaver scum in the mountains?"
QUEST_BANDIT_1_2_QUESTINFODATA_TITLE,"Death on the Mountain"
QUEST_BANDIT_1_3_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,"Slay the guards, then the baron."
QUEST_BANDIT_1_3_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,"But bandits do not cower! Even when outnumbered, they put up a fight! Our hero fled with many wounds, yet still with an air of dignity."
QUEST_BANDIT_1_3_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,"You draw your blade and set forth against the baron's guards. Unfortunately, your skills are lacking and you are forced to flee in failure."
QUEST_BANDIT_1_3_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,"<hero_name> ducked and weaved, the guards falling like cut grass. The baron was next -- his empty pleas were no match for our hero's blade."
QUEST_BANDIT_1_3_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,"You charge the guards, slaying them all in a matter of moments. The baron is next -- but only after you've nabbed one of his fine treasures."
QUEST_BANDIT_1_3_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,"Flee. Better coward than corpse."
QUEST_BANDIT_1_3_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,"A bandit only lives as long as their luck holds, and our hero knew their luck was in danger of running out. They fled, to fight another day."
QUEST_BANDIT_1_3_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,"You manage to escape the trap after slaying a few of the baron's guards -- an embarrassing start to your journey, but at least you're alive."
QUEST_BANDIT_1_3_QUESTINFODATA_ENCOUNTERTEXT,"You enter the settlement and realize rather quickly that the rumor of treasure was simply a ruse -- the baron has ordered your death!"
QUEST_BANDIT_1_3_QUESTINFODATA_JOURNALENCOUNTERTEXT,"Alas, when <hero_name> arrived, all they found was a trap, expertly laid by the vile baron! Our hero was surrounded!"
QUEST_BANDIT_1_3_QUESTINFODATA_JOURNALRUMOURTEXT,"Our hero's journey would begin in a small town nearby, where a treacherous baron was rumored to be withholding great wealth from his people."
QUEST_BANDIT_1_3_QUESTINFODATA_RUMOURTEXT,"A local baron's found a treasure, but he's keepin' it to himself. Would make a good start to your journey if you liberated that loot."
QUEST_BANDIT_1_3_QUESTINFODATA_TITLE,"The Trapped Treasure"
QUEST_BANDIT_1_4_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,"Use your wits to negotiate the farm's release."
QUEST_BANDIT_1_4_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,"Our hero tried negotiation, but talks broke down quickly, turning into a nasty shouting match. <hero_name> was forced to continue onward."
QUEST_BANDIT_1_4_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,"You try to convince your bandit competition that the farm isn't worth their trouble, but negotiations go south quickly. Not a good start."
QUEST_BANDIT_1_4_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,"Our hero took well to negotiation, convincing the bandits that the money coming in wasn't worth the effort. The farmers were most grateful!"
QUEST_BANDIT_1_4_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,"The rival bandits are quickly convinced that this farmis a waste of their resources. The grateful farmers offer up a Spirit Stone as thanks."
QUEST_BANDIT_1_4_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,"Force the bandits away."
QUEST_BANDIT_1_4_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,"Our hero chased those bandits off, but only ended up enraging them. The farm was set alight, and our hero's pyrrhic victory not quite ideal."
QUEST_BANDIT_1_4_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,"You threaten the bandits -- they leave, but only after setting fire to the farm on their way out. Seems a reward is out of the question."
QUEST_BANDIT_1_4_QUESTINFODATA_ENCOUNTERTEXT,"The farm is indeed plagued by bandit activity -- vicious competitors of yours, actually. They're not likely to give up a profitable venture."
QUEST_BANDIT_1_4_QUESTINFODATA_JOURNALENCOUNTERTEXT,"As misfortune would have it, the bandits controlling this farm were not just rivals, but vicious competitors with your own Bandit Clan."
QUEST_BANDIT_1_4_QUESTINFODATA_JOURNALRUMOURTEXT,"<hero_name> had been guided to a small farm in the plains where a rival bandit clan was causing trouble."
QUEST_BANDIT_1_4_QUESTINFODATA_RUMOURTEXT,"A nearby farm's having some bandit problems. Seeing as how you're a bandit yourself, I figure you might be specially equipped to solve it."
QUEST_BANDIT_1_4_QUESTINFODATA_TITLE,"Cropping Shares"
QUEST_BANDIT_1_5_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,"Surrender, then escape together."
QUEST_BANDIT_1_5_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,"Alas, it was the latter that came to pass as our hero's escape plan was quickly discovered. They fled the prison, wounded and ashamed."
QUEST_BANDIT_1_5_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,"Your brilliant plan proves to have a fatal flaw: you. The guards quickly discover your hidden lockpick, and you flee the prison in failure."
QUEST_BANDIT_1_5_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,"<hero_name> entered the prison in chains, but a hidden lockpick provided an easy means of escape -- for our hero, and the others!"
QUEST_BANDIT_1_5_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,"As night falls, you produce a hidden lockpick and free your friends, leading them to freedom. One even offers to follow you in your quest!"
QUEST_BANDIT_1_5_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,"Get them out a barred window."
QUEST_BANDIT_1_5_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,"<hero_name> climbed to a nearby window and forced open a small gap -- wide enough for some to escape, but unfortunately not for all."
QUEST_BANDIT_1_5_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,"You climb to their cell window, but only a few manage to slip out through the tiny gap you cut. Certainly not the best of prison breaks."
QUEST_BANDIT_1_5_QUESTINFODATA_ENCOUNTERTEXT,"The prison in the small town is quite robust, with multiple floors and a small army of guards. This will not be an easy task."
QUEST_BANDIT_1_5_QUESTINFODATA_JOURNALENCOUNTERTEXT,"Our hero stood before the imposing structure and considered the options. This would either be a storied success, or legendary failure."
QUEST_BANDIT_1_5_QUESTINFODATA_JOURNALRUMOURTEXT,"<hero_name>'s quest for the throne would first take them to a small town, where bandit allies rotted in a massive prison."
QUEST_BANDIT_1_5_QUESTINFODATA_RUMOURTEXT,"Some of our most loyal followers went and got themselves snatched up by the local guard. It'll take more than brawn to get 'em out!"
QUEST_BANDIT_1_5_QUESTINFODATA_TITLE,"Break In, Break Out"
QUEST_BANDIT_1_6_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,"Use your wits to uncover the treasure."
QUEST_BANDIT_1_6_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,"<hero_name> tried to search out the treasure, but the freezing snow concealed all, forcing our hero to flee before frostbite took them."
QUEST_BANDIT_1_6_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,"You try to search out any clue you can, but the frigid mountain hides all. You nearly catch frostbite before you are forced to descend."
QUEST_BANDIT_1_6_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,"With keen wits and a sharp eye, <hero_name> quickly came upon an old trail that led directly to the ancient, long-forgotten treasure."
QUEST_BANDIT_1_6_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,"Using your keen wits, you quickly find an old trail that leads into a narrow canyon. There, an old treasure chest lays half-buried in snow."
QUEST_BANDIT_1_6_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,"Leave the mountain."
QUEST_BANDIT_1_6_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,"<hero_name> was quick to realize that if the treasure hadn't yet been found, perhaps it never would. They left the peak, wiser for it."
QUEST_BANDIT_1_6_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,"You assume that if nobody has found the treasure by now, you sure aren't going to find it. You descend the peak and feel smarter for it."
QUEST_BANDIT_1_6_QUESTINFODATA_ENCOUNTERTEXT,"You ascend the peak, looking this way and that for signs of where a treasure could be secreted. Deep down, you know it is here."
QUEST_BANDIT_1_6_QUESTINFODATA_JOURNALENCOUNTERTEXT,"Our hero ascended that bitter peak, searching high and low for signs of the treasure. It had to be somewhere close, if it existed at all."
QUEST_BANDIT_1_6_QUESTINFODATA_JOURNALRUMOURTEXT,"Long had there been rumors of a treasure hidden on <quest_tile>. Our hero would soon know if they held any merit."
