ID,SimplifiedChinese
QUEST_BANDIT_3_2_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,"怀尔德弗赖依棒从可怜的旅行者身上吸除了毒液。它们瘫倒在地，受伤了但却十分稳定。您拯救了一条生命。"
QUEST_BANDIT_3_2_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,"“在这里！解药！”"
QUEST_BANDIT_3_2_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,"<hero_name>的炼金术士能够治愈各种毒液。它稳定了旅行者，而旅行者在恍惚中赠送了一份不错的礼物，以示感谢。"
QUEST_BANDIT_3_2_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,"您的炼金术士在摸找正确的瓶子时，一百个瓶子的叮当响声回荡在树林里。最后，它找到了。时间刚刚好。"
QUEST_BANDIT_3_2_QUESTINFODATA_ACTIONS_4_ACTIONTEXT,"“施加压力！”"
QUEST_BANDIT_3_2_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_JOURNALTEXT,"在药剂师的帮助下，我们的勇士拯救了受伤的旅行者。虽然病太重难以继续前进，但它们仍然向<hero_name>赠送了一件有价值的礼物。"
QUEST_BANDIT_3_2_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_OUTCOMETEXT,"当药剂师在它身边忙来忙去时，您保持旅行者静止不动。这需要几个小时，但很快，它就稳定了。您拯救了一条生命。"
QUEST_BANDIT_3_2_QUESTINFODATA_ENCOUNTERTEXT,"<hero_name>走进森林，发现一名极少入内的旅行者，脖子上中了毒镖。留给他们的时间不多了。"
QUEST_BANDIT_3_2_QUESTINFODATA_JOURNALENCOUNTERTEXT,"我们的勇士很快发现一个被毒镖伏击的无辜旅行者。没有<hero_name>的帮助他们将活不了多久！"
QUEST_BANDIT_3_2_QUESTINFODATA_JOURNALRUMOURTEXT,"作为阿门罗众多强盗的首领，对无辜局外人用毒的强盗集团的事情令他们感到厌恶。需要结束这种情况。"
QUEST_BANDIT_3_2_QUESTINFODATA_RUMOURTEXT,"我听说附近有一些强盗集团 - 不择手段的小人用毒药击倒旅行者。可能值得一探究竟。"
QUEST_BANDIT_3_2_QUESTINFODATA_TITLE,"毒镖"
QUEST_BANDIT_3_3_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,"偷偷穿过肮脏的沼泽。"
QUEST_BANDIT_3_3_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,"<hero_name>试图悄悄绕远路，但沼泽的许多危险让我们的勇士处于一种可怕的状态。他们两手空空地逃走了。"
QUEST_BANDIT_3_3_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,"你绕了远路，才发现自己一半陷在流沙中，一半被肉蝇吞没。你逃走保命。"
QUEST_BANDIT_3_3_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,"但是<hero_name>聪明的智慧帮助他们战胜了沼泽中的许多危险。他们将很快夺取蜂群之门的传奇宝藏！"
QUEST_BANDIT_3_3_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,"你用自己的敏锐智慧，穿行于致命的沼泽并进入一扇古老的大门。宝库中的宝藏很快就可以让你收入囊中。"
QUEST_BANDIT_3_3_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,"悄悄穿过正门。"
QUEST_BANDIT_3_3_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,"<hero_name>选择了一条直接的路线。他们的花招技能受到了考验，但我们的勇士仍然未能进入宝库。"
QUEST_BANDIT_3_3_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,"你选择了一条更直接的路线。虽然你的智慧受到了考验，但守卫迅速找到了你，将你赶回到沼泽。"
QUEST_BANDIT_3_3_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,"武装并向前猛冲"
QUEST_BANDIT_3_3_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,"我们的勇士选择战斗！它们冲进群门城堡主楼，砍死了老鼠并洗劫了地下室。"
QUEST_BANDIT_3_3_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,"穿上狮心王胸甲，冲到前门。在接下来的战斗中，您从群门抢劫了许多宝藏。"
QUEST_BANDIT_3_3_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,"在魔镜斗篷的掩护下偷偷潜入"
QUEST_BANDIT_3_3_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,"尽管守卫最后没能发现<hero_name>，但在魔镜斗篷的帮助下，它们偷走了许多老鼠的宝藏。\n"
QUEST_BANDIT_3_3_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,"目光敏锐的老鼠看守者发现您的时候已经为时已晚。您潜入群门，解放了许多重要的宝藏。"
QUEST_BANDIT_3_3_QUESTINFODATA_ACTIONS_4_ACTIONTEXT,"“潜入？哈！”"
QUEST_BANDIT_3_3_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_JOURNALTEXT,"群门倒在了两个野兽的猛攻下，即我们的勇士和它们的狂战士。虽然它们获胜了，但老鼠却携带宝藏逃走了。"
QUEST_BANDIT_3_3_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_OUTCOMETEXT,"您的狂战士举起斧头，跨上主道。战争是光荣的，但老鼠趁您战斗时携带许多宝藏逃走了。"
QUEST_BANDIT_3_3_QUESTINFODATA_ENCOUNTERTEXT,"古老的城堡，蜂群之门，仍然被鼠族很好地利用着。宝库在里面的深处，由众多硬汉杀手保护。"
QUEST_BANDIT_3_3_QUESTINFODATA_JOURNALENCOUNTERTEXT,"当然，探访古堡将被证明是困难的：鼠族是危险的敌人，而这是一个重要之地。"
QUEST_BANDIT_3_3_QUESTINFODATA_JOURNALRUMOURTEXT,"古老鼠族的要塞蜂群之门据说有成堆的宝藏。当然，我们的勇士想要得到它。"
QUEST_BANDIT_3_3_QUESTINFODATA_RUMOURTEXT,"有一个古老的鼠族城堡在沼泽深处，据说堆满了宝藏。也许你可以发掘一些？"
QUEST_BANDIT_3_3_QUESTINFODATA_TITLE,"风暴席卷蜂群之门"
QUEST_BANDIT_3_4_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,"杀掉傻瓜。"
QUEST_BANDIT_3_4_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,"但<hero_name>不会忍气吞声！他们击倒了杀手，受了许多伤，但对手伤得更重。"
QUEST_BANDIT_3_4_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,"你抽出剑，刺客快速冲锋，你干掉很多对手，但在随后的战斗中受了重伤。"
QUEST_BANDIT_3_4_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,"<hero_name>将告诉这些傻瓜为什么他们从所有其他强盗中被选中。他们一个接一个倒下去，而我们的勇士夺取了胜利。"
QUEST_BANDIT_3_4_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,"“现在你知道为什么我可以拿到王冠了。”你的剑已出鞘。战斗结束迅速，而你夺取了失败者的灵石。"
QUEST_BANDIT_3_4_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,"从伏击中杀出血路并逃走。"
QUEST_BANDIT_3_4_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,"有太多的恶棍要与之战斗！击倒一名杀手，我们的勇士逃进平原，逃出生天。"
QUEST_BANDIT_3_4_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,"你抽出剑向前冲，击倒了一名强盗刺客。其他人在追赶，但你在田野中与他们失散。"
QUEST_BANDIT_3_4_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,"“强盗为硬币效力。”"
QUEST_BANDIT_3_4_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,"<hero_name>的硬币大师指望强盗对金币的热爱。它说服刺客丢掉了武器即可获得一笔名义上的费用。"
QUEST_BANDIT_3_4_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,"您的硬币大师迈步向前。它闪动着眼珠。“在您反对之前，想想您的钱包。如果您是真正的强盗，您会选择金币。”"
QUEST_BANDIT_3_4_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,"“你确实想与<hero_name>搏斗吗？”"
QUEST_BANDIT_3_4_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,"我们勇士冒险的话语停止了跟踪的强盗。他们决定，最好谨慎和<hero_name>搞好关系。"
QUEST_BANDIT_3_4_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,"“抢劫微光之厅的男爵的<hero_name>？ 竭力击退可怕之桥上十几个生物的<hero_name>？” 您的吟游诗者继续前进着。强盗们犹豫不决。"
QUEST_BANDIT_3_4_QUESTINFODATA_ACTIONS_4_ACTIONTEXT,"让它们跑起来"
QUEST_BANDIT_3_4_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_JOURNALTEXT,"强盗只明白一件事。力量。 <hero_name> 将最近的野兽一分为二。从那时起再无任何生物质疑它们。"
QUEST_BANDIT_3_4_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_OUTCOMETEXT,"贝恩的利剑闪着光芒，将最附近的强盗劈成两半。他的咆哮声吓跑了其他人，以保他们不值钱的生命。你笑了。"
QUEST_BANDIT_3_4_QUESTINFODATA_ENCOUNTERTEXT,"虽然在<quest_tile>抄了捷径，但你很快就发现自己被刺客包围。你自己的强盗。"
QUEST_BANDIT_3_4_QUESTINFODATA_JOURNALENCOUNTERTEXT,"在<quest_tile>密谋取得了成功，我们的勇士发现自己被武器所包围。政变！"
QUEST_BANDIT_3_4_QUESTINFODATA_JOURNALRUMOURTEXT,"<hero_name>已经知悉一场夺取自己性命的密谋，由自己的强盗所炮制！盗亦无道，看起来是这样！"
QUEST_BANDIT_3_4_QUESTINFODATA_RUMOURTEXT,"并不是强盗家族每个集团的杀手都乐意看到你代表他们争夺王座。你最好当心。"
QUEST_BANDIT_3_4_QUESTINFODATA_TITLE,"伏击"
QUEST_BANDIT_3_5_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,"冲击地牢并干掉团伙。"
QUEST_BANDIT_3_5_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,"<hero_name>试图勇敢地冲进兔窝，但该团伙太根深蒂固，把我们的勇士打退了，并夺取了胜利。"
QUEST_BANDIT_3_5_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,"你可以下到兔窝，但团伙很快涌向你，把你打蒙了，并迫使你在失败中逃离。"
QUEST_BANDIT_3_5_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,"<hero_name>冲进兔窝，干掉了整个团伙并解救了他们的强盗朋友。两人将一起向前进发！"
QUEST_BANDIT_3_5_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,"你击倒每一个看到的团伙成员，清除兔窝中他们邪恶的存在并解救你的强盗家族战友！"
QUEST_BANDIT_3_5_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,"远远地触发兔窝的陷阱。"
QUEST_BANDIT_3_5_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,"<hero_name>选择触发兔窝中多年来没有被触碰的众多陷阱。团伙（还有可怜的强盗）全灭。"
QUEST_BANDIT_3_5_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,"你稍稍动动脑筋，砸开了复杂的陷阱机关，一次就触发了全部机关。兔窝中无人幸免。"
QUEST_BANDIT_3_5_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,"“吓跑它们”"
QUEST_BANDIT_3_5_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,"疯狂国王仍然振振有词。帮派看到皇家旗帜，吓得四散逃离。我们的勇士将它们都愚弄了。\n"
QUEST_BANDIT_3_5_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,"你将皇家旗帜放在兔窝外面。“以国王的名义！要么逃走，要么被杀。”短短几分钟，兔窝再次空了。"
QUEST_BANDIT_3_5_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,"“锁住它们。”"
QUEST_BANDIT_3_5_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,"我们的勇士没有欲望开展战斗。在采掘师的请求下，它让它练习自己的技艺。它将它们锁在了兔窝里。永远。\n"
QUEST_BANDIT_3_5_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,"兔窝里有许多隐藏的出口，但采掘师发现了所有出口。很快，帮派被锁在了密封的地下。可怕的命运。"
QUEST_BANDIT_3_5_QUESTINFODATA_ENCOUNTERTEXT,"你狩猎的团伙已在古老兔族的兔窝深处建立了巢穴。不过，你会注意到，兔窝的陷阱仍然有效..."
QUEST_BANDIT_3_5_QUESTINFODATA_JOURNALENCOUNTERTEXT,"我们的勇士迅速前往古老的兔窝，发现该团伙已经建立了巢穴。现在的问题是，如何摆脱他们？"
QUEST_BANDIT_3_5_QUESTINFODATA_JOURNALRUMOURTEXT,"<hero_name>的注意力已经转向了龟缩在附近兔族巢穴的当地团伙。看来他们已转向了强盗绑架！"
QUEST_BANDIT_3_5_QUESTINFODATA_RUMOURTEXT,"当地团伙一直试着挤掉强盗家族，甚至绑架了我们的一员。也许要给他们点教训？"
QUEST_BANDIT_3_5_QUESTINFODATA_TITLE,"兔窝深处"
QUEST_BANDIT_3_6_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,"让你的战斗技能接受考验！"
QUEST_BANDIT_3_6_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,"然而，我们的勇士仍然决定作为参赛者战斗！不幸的是，他们输了而非得心应手，以颇为尴尬的表现收场。"
QUEST_BANDIT_3_6_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,"你拿起武器，并决定向你的强盗同伙展示一番！不幸的是，你的被动挨打只会让你难堪。"
QUEST_BANDIT_3_6_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,"然而，我们的勇士仍然决定作为参赛者战斗！<hero_name>使用传说中的技能，打败了所有的对手，一举夺得大奖。"
QUEST_BANDIT_3_6_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,"你使用技巧和技能，证明你是所有强盗中最强大的，冠绝整个家族。你的大奖实至名归！"
QUEST_BANDIT_3_6_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,"派遣代替你的代理斗士。"
QUEST_BANDIT_3_6_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,"所以，<hero_name>挑选了一名精干的强盗战士作为自己的代理斗士。他们没有获胜，但我们的勇士确实学会了几个战斗技巧！"
QUEST_BANDIT_3_6_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,"当你可以在你的地盘上派另一名斗士时，这有点冒生命危险。然而，他们过早地落败了。丢人现眼。"
QUEST_BANDIT_3_6_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,"戴上勇士的头盔"
QUEST_BANDIT_3_6_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,"我们的勇士不可能冒着受伤的危险。它们戴上勇士的头盔，在业余支架里战斗。它们获得了一个小的奖品，但却赢得漂亮。"
QUEST_BANDIT_3_6_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,"战斗非常激烈，而您没有战斗欲望，不愿冒险受伤。戴上头盔，您进去了，然后在没有风险的情况下赢得了一份小奖。"
QUEST_BANDIT_3_6_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,"装载手炮"
QUEST_BANDIT_3_6_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,"我们的勇士不合资格。由于某种原因手炮被禁止了！但<hero_name>仍然获得了一个安慰奖。\n"
QUEST_BANDIT_3_6_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,"您有更好的设备。您对抗的每个生物被都击落了。您不合资格，但得到了安慰奖。"
QUEST_BANDIT_3_6_QUESTINFODATA_ACTIONS_4_ACTIONTEXT,"“要是我能战斗多好啊”"
QUEST_BANDIT_3_6_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_JOURNALTEXT,"我们的勇士发现了乡绅的战斗意志。出于怜悯，<hero_name>指导它们，让它们走到了第三名。"
QUEST_BANDIT_3_6_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_OUTCOMETEXT,"您怜悯乡绅。当比赛开始时，您指导它们通过了最初几轮。它们夺得了第三名。您拿到了奖品。"
QUEST_BANDIT_3_6_QUESTINFODATA_ENCOUNTERTEXT,"当地的强盗团伙联合为你举办了一次搏击赛事。当然，你打算赢下比赛！"
QUEST_BANDIT_3_6_QUESTINFODATA_JOURNALENCOUNTERTEXT,"事实上，<hero_name>受宠若惊地了解到比赛是为他而举行的。"
QUEST_BANDIT_3_6_QUESTINFODATA_JOURNALRUMOURTEXT,"我们的勇士听说过最强强盗的盛大聚会-—一场比赛！获胜者将把一件精美的宝藏作为奖品带回家！"
QUEST_BANDIT_3_6_QUESTINFODATA_RUMOURTEXT,"你的战友们在森林深处举行着一场小型的搏击比赛。据我所知，获胜组将获得一大笔精美的宝藏！"
QUEST_BANDIT_3_6_QUESTINFODATA_TITLE,"钢圈"
QUEST_BANDIT_3_7_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,"请怀尔德释放这一失落的灵魂。"
QUEST_BANDIT_3_7_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,"我们的勇士恳求怀尔德释放可怜的灵魂，但食尸鬼开始削弱<hero_name>的精力，很明显它不会提供帮助。"
QUEST_BANDIT_3_7_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,"你希望怀尔德会介入。它不会-—当你逃离时露出了可怕的面容，它的寒爪削弱了你的力气。"
QUEST_BANDIT_3_7_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,"怀尔德的灼热力量清除了地牢中的幽灵，在其所在地留下了一块闪闪发光的灵石。"
QUEST_BANDIT_3_7_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,"你退后几步，让怀尔德穿透雾气并清除地牢中的幽灵。在幽灵的位置上，放着一块灵石。"
QUEST_BANDIT_3_7_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,"努力征服幽灵。"
QUEST_BANDIT_3_7_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,"我们的勇士知道至少一种清除食尸鬼的方法！但是，当他们拔出剑时，幽灵一闪而逝。走了，但不是永远。"
QUEST_BANDIT_3_7_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,"你对着幽灵拔出剑，它似乎感应到了你的恶意。它在一瞬间消失了，但浓雾依然存在。"
QUEST_BANDIT_3_7_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,"利用月亮镰刀将它砍倒"
QUEST_BANDIT_3_7_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,"幽灵无法对抗月亮镰刀的力量。德鲁伊的礼物杀死了幽灵。<quest_tile>就洁净了。\n"
QUEST_BANDIT_3_7_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,"当您向下挥舞时，闪闪发光的怀尔德刀剑发出嗡嗡声。幽灵尖叫着，跌倒了，泄漏了魔法。充满您的身体的魔法。"
QUEST_BANDIT_3_7_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,"举起贝恩的爪子"
QUEST_BANDIT_3_7_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,"据说传说中的贝恩爪可以从邪恶的生物体内抽出腐化。它可以的。我们的勇士利用它来抑制贝恩。"
QUEST_BANDIT_3_7_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,"幽灵发出尖叫。您将爪子举得更高，吸收了更多的魔法。最后一次哭完之后，它落荒而逃。爪中的魔法日益强大起来。"
QUEST_BANDIT_3_7_QUESTINFODATA_ACTIONS_4_ACTIONTEXT,"“击退生物！”"
QUEST_BANDIT_3_7_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_JOURNALTEXT,"黑暗幽灵在<hero_name>的术士体内遇到了对手。它被放逐了，逃离了，再也不回来了。"
QUEST_BANDIT_3_7_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_OUTCOMETEXT,"腐化魔法从术士的爪中发射出来。野兽发出尖叫，被步步逼退。最后，它转过身。永远逃走了。"
QUEST_BANDIT_3_7_QUESTINFODATA_ENCOUNTERTEXT,"地牢的大厅漆黑一片，浓重阴湿的雾气漫过你的毛皮并深入骨髓。随后，一个幽灵出现了！"
QUEST_BANDIT_3_7_QUESTINFODATA_JOURNALENCOUNTERTEXT,"<hero_name>行至地牢雾蒙蒙的大厅，每迈一步空气都更加凝重。刺耳的尖叫声揭示了一个幽灵迎面而来！"
QUEST_BANDIT_3_7_QUESTINFODATA_JOURNALRUMOURTEXT,"我们的勇士听说了一个相当奇怪的传闻，阿门罗某处隐藏着一处闹鬼的地牢。也许他们可以帮助清除它？"
QUEST_BANDIT_3_7_QUESTINFODATA_RUMOURTEXT,"据传一处地牢里有一个不安的幽灵阴魂不散。这有点吓住了当地人-—也许你可以阻止它？"
QUEST_BANDIT_3_7_QUESTINFODATA_TITLE,"削弱黑暗"
QUEST_BANDIT_3_8_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,"让怀尔德指引你。"
QUEST_BANDIT_3_8_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,"我们的勇士恳求怀尔德介入，但毫无动静。献祭在进行，而腐化渗透进入森林。"
QUEST_BANDIT_3_8_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,"怀尔德没理会你，当刀刃落下来时，你听到的是可怜的旅行者的尖叫。在你逃跑时，腐化渗透了峡谷。"
QUEST_BANDIT_3_8_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,"幸运的是我们的勇士与怀尔德很强大，并且邪恶的牧师被清除了邪恶的腐化。献祭者被解救，并加入我们的勇士当中。"
QUEST_BANDIT_3_8_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,"怀尔德阻止了牧师，从他的爪子中伸出燃烧的利刃并清除他的腐化。感恩的旅行者承诺在你的任务中帮助你。"
QUEST_BANDIT_3_8_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,"干掉牧师。"
QUEST_BANDIT_3_8_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,"我们的勇士冲向了牧师，击倒他-—但可惜在这之前牧师的匕首已刺穿了可怜的旅行者的心脏。"
QUEST_BANDIT_3_8_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,"你刺穿了牧师，但可悲的是为时已晚，没有使旅行者得救。然而，邪恶的牧师已经永久地被阻止了。"
QUEST_BANDIT_3_8_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,"“控制恶棍！”"
QUEST_BANDIT_3_8_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,"学徒纯粹靠运气，失效的魔法压制住了祭司。<hero_name>笑着往后退。囚犯没被折服。"
